category,sub_id,sub_name,title,artist,videoId,url,license,source,length_sec,focus,origin
D 드라마,D6_ominous,불길/음모/서스펜스,"Mysterious and fantastic choir ""Cold_Light"" 15min",PeriTune,SxkzsQxtW8I,https://www.youtube.com/watch?v=SxkzsQxtW8I,CC BY 4.0,https://peritune.com/,958,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Gentle Whispering,Lee Rosevere,M3pWeEfQ-Is,https://www.youtube.com/watch?v=M3pWeEfQ-Is,CC BY 4.0,https://leerosevere.bandcamp.com/,814,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,'Incantation' 🎃 Spooky Ambient,Scott Buckley,t5gA_cHOcZk,https://www.youtube.com/watch?v=t5gA_cHOcZk,CC BY 4.0,https://www.scottbuckley.com.au/,434,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Half Mystery,Kevin MacLeod,mbNTZW1YPvQ,https://www.youtube.com/watch?v=mbNTZW1YPvQ,CC BY 4.0,https://incompetech.com/,431,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,ループ -ホラー・ミステリー・吸血鬼BGM by hitoshi /,Senses Circuit,3gkDbOmrtFs,https://www.youtube.com/watch?v=3gkDbOmrtFs,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,395,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Spooky Music - Magical Bestiary,Derek & Brandon Fiechter,JL_bGv6KtmI,https://www.youtube.com/watch?v=JL_bGv6KtmI,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,373,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Burial Grounds - Soundscape/Suspense,TeknoAXE,DNU-Xf-YjeE,https://www.youtube.com/watch?v=DNU-Xf-YjeE,CC BY 4.0,https://teknoaxe.com/,360,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,"""8 Bit Nightmare"" Trippy Halloween Chiptune Game Music",HeatleyBros,A82y2wCdiX0,https://www.youtube.com/watch?v=A82y2wCdiX0,Free with attribution,https://www.heatleybros.com/,337,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Purple Rings by The Cynic Project (Glitchy with Errors !!!) WARNING ERRORS!,cynicmusic (Alex Smith),L1yRFxcSmOY,https://www.youtube.com/watch?v=L1yRFxcSmOY,CC0 / CC BY,https://cynicmusic.com/,334,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Kai Engel - Paranoia - Music,Kai Engel,S69RkOP4tZ4,https://www.youtube.com/watch?v=S69RkOP4tZ4,CC BY 4.0,https://www.kai-engel.com/,325,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Horror Piano Music // Skeleton Keys,Alexander Nakarada,l7P9HN13AXA,https://www.youtube.com/watch?v=l7P9HN13AXA,CC BY 4.0,https://www.creatorchords.com/,312,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Ogg Dark / Ominous Music Pack Preview,Eric Matyas (Soundimage.org),ukBdjAAdmkg,https://www.youtube.com/watch?v=ukBdjAAdmkg,Free with attribution,https://soundimage.org/,302,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Chillstep | Krisu & Sappheiros - Secret Sanctuary,Sappheiros,Rr_muxPJTDY,https://www.youtube.com/watch?v=Rr_muxPJTDY,CC BY 3.0,https://soundcloud.com/sappheirosmusic,288,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Danger To Myself And Others rap hiphop beat,Darren Curtis,Zugnv_K2xWw,https://www.youtube.com/watch?v=Zugnv_K2xWw,Free with attribution,https://www.darrencurtismusic.com/,276,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Whispers Between Silence,DOVA-SYNDROME (official),IOahwm3gxgU,https://www.youtube.com/watch?v=IOahwm3gxgU,Free (DOVA-SYNDROME license),https://dova-s.jp/,261,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Sergey Cheremisinov - Northern Sity's Secret - Shaman's Roar ( music),Sergey Cheremisinov,7JDxGtTefGk,https://www.youtube.com/watch?v=7JDxGtTefGk,CC BY 4.0,https://www.cheremisinov.com/,253,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,"Into the Unknown - 2HTC, Season 14",Ben Burnes (Abstraction),6MW1n6-aoWo,https://www.youtube.com/watch?v=6MW1n6-aoWo,Free with attribution,https://abstractionmusic.com/,233,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Alexandr Zhelanov - Mystery Forest,Alexandr Zhelanov,Lp2M_sPBSWk,https://www.youtube.com/watch?v=Lp2M_sPBSWk,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,233,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Halloween/Horror Music - - Daylight's End,Vindsvept,oMEJq7y9wRM,https://www.youtube.com/watch?v=oMEJq7y9wRM,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,231,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,怪しい民族29,魔王魂 (森田交一),0S_Of7GqMIQ,https://www.youtube.com/watch?v=0S_Of7GqMIQ,Free with attribution (maou.audio terms),https://maou.audio/,188,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,♩♫ Scary Horror Music ♪♬ - Haunted (Copyright and Royalty Free),Ross Bugden,ZOrxwqvfD2E,https://www.youtube.com/watch?v=ZOrxwqvfD2E,Free with attribution,https://www.youtube.com/@RossBugden,180,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Tim Beek - Suspenseful Piano Mysterious Music for Media,Tim Beek,TxLQ0MAlkuo,https://www.youtube.com/watch?v=TxLQ0MAlkuo,Free with attribution (timbeek.com),https://timbeek.com/,126,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Secret Adventure /,Kyatto,d7sLNGUfbgY,https://www.youtube.com/watch?v=d7sLNGUfbgY,Free with attribution,https://www.youtube.com/@Kyatto,178,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,ホラー・緊迫感のあるBGM 鏡の世界は眠らない,H/MIX GALLERY (秋山裕和),I8THYUDWLOs,https://www.youtube.com/watch?v=I8THYUDWLOs,Free with attribution (hmix.net terms),http://www.hmix.net/,178,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,PANICPUMPKIN No.227 えいこうへのぐんぎ,PANICPUMPKIN (みそか),lC6rQ4HReLU,https://www.youtube.com/watch?v=lC6rQ4HReLU,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,176,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Spooky Hunt Halloween Orchestral-Rock FL Studio,Matthew Pablo,zzYV8HFVxE8,https://www.youtube.com/watch?v=zzYV8HFVxE8,CC BY 3.0,https://matthewpablo.com/,143,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Música Sin Copyright - Child's Nightmare,Patrick de Arteaga,bxTxS51GNA4,https://www.youtube.com/watch?v=bxTxS51GNA4,CC BY 4.0,https://patrickdearteaga.com/,136,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Eerie Mausoleum - 2,Visager,YjCl-wZAlr4,https://www.youtube.com/watch?v=YjCl-wZAlr4,CC BY 4.0,https://visager.bandcamp.com/,102,3,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Ghost Recon Wildlands RX480 + R5 1600 1440p,Trevor Lentz,rI73wZ0xWGc,https://www.youtube.com/watch?v=rI73wZ0xWGc,CC BY 3.0,https://opengameart.org/users/trevor-lentz,97,2,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Only If Soundtrack (Steven O'Brien) - 21. Stealth (Unused),Steven O'Brien,HVy_axyUi1c,https://www.youtube.com/watch?v=HVy_axyUi1c,CC BY 4.0,https://www.steven-obrien.net/,84,2,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Alpha Hydrae- A slow with your shadow,Loyalty Freak Music / Komiku,oE3pw_WRjnc,https://www.youtube.com/watch?v=oE3pw_WRjnc,CC0,https://loyaltyfreakmusic.com/,787,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,A Dangerous Gravity,Nihilore,hwwEmf_99Yk,https://www.youtube.com/watch?v=hwwEmf_99Yk,CC BY 4.0,https://www.nihilore.com/,278,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,"Creepy Japanese-style horror BGM ""Tatari""",PeriTune,w3EEW9xswII,https://www.youtube.com/watch?v=w3EEW9xswII,CC BY 4.0,https://peritune.com/,541,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Ghost Light,Lee Rosevere,AqTyQQOk2hQ,https://www.youtube.com/watch?v=AqTyQQOk2hQ,CC BY 4.0,https://leerosevere.bandcamp.com/,301,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,'Shadows and Dust' Cinematic Ambient,Scott Buckley,hmF5P5SgaOY,https://www.youtube.com/watch?v=hmF5P5SgaOY,CC BY 4.0,https://www.scottbuckley.com.au/,409,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Dreams Become Real,Kevin MacLeod,XF9IHq8p3AI,https://www.youtube.com/watch?v=XF9IHq8p3AI,CC BY 4.0,https://incompetech.com/,410,4,incompetech
D 드라마,D6_ominous,불길/음모/서스펜스,ループ -ジャングル 密林 ホラーBGM /,Senses Circuit,pjnwoMHhXWU,https://www.youtube.com/watch?v=pjnwoMHhXWU,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,320,4,channel
D 드라마,D6_ominous,불길/음모/서스펜스,Spooky Music - Mystery of the Haunted Lighthouse,Derek & Brandon Fiechter,KegbbGlYpqs,https://www.youtube.com/watch?v=KegbbGlYpqs,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,256,4,channel
D 드라마,D7_villain,악역 테마,Village Consort,Kevin MacLeod,SocyXjeRQy4,https://www.youtube.com/watch?v=SocyXjeRQy4,CC BY 4.0,https://incompetech.com/,215,4,incompetech
D 드라마,D7_villain,악역 테마,"Free Dark Piano ""A Method to the Madness"" Free",Darren Curtis,yQ10tnwBrQg,https://www.youtube.com/watch?v=yQ10tnwBrQg,Free with attribution,https://www.darrencurtismusic.com/,181,4,channel
D 드라마,D7_villain,악역 테마,TV 生配信ダイジェスト雪の降るリリース記念 魔王軍結成！？ 回,魔王魂 (森田交一),GWiTatPfO_0,https://www.youtube.com/watch?v=GWiTatPfO_0,Free with attribution (maou.audio terms),https://maou.audio/,865,2,channel
D 드라마,D7_villain,악역 테마,"Chris Zabriskie - ""Underco Vampire Policeman""",Chris Zabriskie,qT36WKcbHuo,https://www.youtube.com/watch?v=qT36WKcbHuo,CC BY 4.0,https://chriszabriskie.com/,732,2,channel
D 드라마,D7_villain,악역 테마,The Moon Seems Unaffected - 04 - Dark Side,Ben Burnes (Abstraction),l6Zhk9VhcN0,https://www.youtube.com/watch?v=l6Zhk9VhcN0,Free with attribution,https://abstractionmusic.com/,400,2,channel
D 드라마,D7_villain,악역 테마,Music from 'The Witch' - Animation Vs. Minecraft Ep. 21,Scott Buckley,Q6hSCDfDl0Q,https://www.youtube.com/watch?v=Q6hSCDfDl0Q,CC BY 4.0,https://www.scottbuckley.com.au/,394,2,channel
D 드라마,D7_villain,악역 테마,道化師-feat.がくっぽいど by hitoshi /,Senses Circuit,L0z3tTH1xMM,https://www.youtube.com/watch?v=L0z3tTH1xMM,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,280,2,channel
D 드라마,D7_villain,악역 테마,狂気のホラーBGM Fear2,PeriTune,wDgroQhE224,https://www.youtube.com/watch?v=wDgroQhE224,CC BY 4.0,https://peritune.com/,263,2,channel
D 드라마,D7_villain,악역 테마,Alexandr Zhelanov - Madness Steeps (FREE TO USE),Alexandr Zhelanov,B_tLi1X5MoY,https://www.youtube.com/watch?v=B_tLi1X5MoY,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,251,2,channel
D 드라마,D7_villain,악역 테마,Necromancer - Dark Magic Music,Vindsvept,fzWfKvw2FMQ,https://www.youtube.com/watch?v=fzWfKvw2FMQ,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,250,2,channel
D 드라마,D7_villain,악역 테마,Asian Fantasy Music - Vampire Kitsune,Derek & Brandon Fiechter,BkCtEtp5nc8,https://www.youtube.com/watch?v=BkCtEtp5nc8,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,234,2,channel
D 드라마,D7_villain,악역 테마,"""8 Bit Evil!"" Royalty Free Halloween Music",HeatleyBros,sVCeqYmRwJ0,https://www.youtube.com/watch?v=sVCeqYmRwJ0,Free with attribution,https://www.heatleybros.com/,213,2,channel
D 드라마,D7_villain,악역 테마,PANICPUMPKIN No.163 くろいたくらみ,PANICPUMPKIN (みそか),p7Fq7mTNBBw,https://www.youtube.com/watch?v=p7Fq7mTNBBw,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,208,2,channel
D 드라마,D7_villain,악역 테마,Pixel Vampire,Tim Beek,eeg6nmmiFYc,https://www.youtube.com/watch?v=eeg6nmmiFYc,Free with attribution (timbeek.com),https://timbeek.com/,134,2,channel
D 드라마,D7_villain,악역 테마,Evil Technology Game Menu,Eric Matyas (Soundimage.org),_c_5-lnFCU4,https://www.youtube.com/watch?v=_c_5-lnFCU4,Free with attribution,https://soundimage.org/,125,2,channel
D 드라마,D7_villain,악역 테마,魔女っ婆タヱさん,MusMus,bJxIo_beMjg,https://www.youtube.com/watch?v=bJxIo_beMjg,Free with attribution (musmus.main.jp),https://musmus.main.jp/,107,2,channel
D 드라마,D7_villain,악역 테마,"3. ""The Enemy"" - Royalty Free Epic Game/Film Music",Alexander Nakarada,v1purxD11Fc,https://www.youtube.com/watch?v=v1purxD11Fc,CC BY 4.0,https://www.creatorchords.com/,104,2,channel
D 드라마,D7_villain,악역 테마,Night of the Vampire (Remastered) - Dubstep,TeknoAXE,h6YgutwIHYk,https://www.youtube.com/watch?v=h6YgutwIHYk,CC BY 4.0,https://teknoaxe.com/,418,1,channel
D 드라마,D7_villain,악역 테마,Scarol the Witch,Visager,EbzOk5ABcwg,https://www.youtube.com/watch?v=EbzOk5ABcwg,CC BY 4.0,https://visager.bandcamp.com/,47,1,channel
D 드라마,D7_villain,악역 테마,Too Cool,Kevin MacLeod,EbkQPR6gwOU,https://www.youtube.com/watch?v=EbkQPR6gwOU,CC BY 4.0,https://incompetech.com/,182,4,incompetech
D 드라마,D7_villain,악역 테마,"Royalty Free Dark Guitar and Piano ""The Witch's Woods"" Horror Music Theme for Black Magic! Yikes!",Darren Curtis,XaVZCTZAAvs,https://www.youtube.com/watch?v=XaVZCTZAAvs,Free with attribution,https://www.darrencurtismusic.com/,128,3,channel
D 드라마,D7_villain,악역 테마,魔王軍の日 新作グッズ情報,魔王魂 (森田交一),tkuruzo29_w,https://www.youtube.com/watch?v=tkuruzo29_w,Free with attribution (maou.audio terms),https://maou.audio/,398,2,channel
D 드라마,D7_villain,악역 테마,Beyond Good & Evil: Re-Orchestrated,Scott Buckley,-E0XwiB3M7E,https://www.youtube.com/watch?v=-E0XwiB3M7E,CC BY 4.0,https://www.scottbuckley.com.au/,292,2,channel
D 드라마,D7_villain,악역 테마,ループ -悪役登場 対峙 メタルBGM by hitoshi /,Senses Circuit,idEiA8oUxAs,https://www.youtube.com/watch?v=idEiA8oUxAs,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,366,1,channel
D 드라마,D7_villain,악역 테마,"Weird Clown Theme ""Enchanter2""",PeriTune,VEZVd619Qv0,https://www.youtube.com/watch?v=VEZVd619Qv0,CC BY 4.0,https://peritune.com/,261,2,channel
D 드라마,D7_villain,악역 테마,Alexandr Zhelanov - Demonic Onslaught FREE TO USE,Alexandr Zhelanov,BUIXrna0lI4,https://www.youtube.com/watch?v=BUIXrna0lI4,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,180,2,channel
D 드라마,D7_villain,악역 테마,Drawn Below - Dark Magic Music,Vindsvept,QBSPrYgNC5k,https://www.youtube.com/watch?v=QBSPrYgNC5k,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,246,2,channel
D 드라마,D7_villain,악역 테마,"Halloween Music - Haunted Organ | Dark, Vampire",Derek & Brandon Fiechter,N-3EEZ3hESE,https://www.youtube.com/watch?v=N-3EEZ3hESE,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,226,2,channel
D 드라마,D7_villain,악역 테마,PANICPUMPKIN No.240 よるくじごじ,PANICPUMPKIN (みそか),Q69t4ke1UQE,https://www.youtube.com/watch?v=Q69t4ke1UQE,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,183,2,channel
D 드라마,D7_villain,악역 테마,The Cultist | Dark Soundtrack for Games | By Tim Beek,Tim Beek,f-6fciVPyHA,https://www.youtube.com/watch?v=f-6fciVPyHA,Free with attribution (timbeek.com),https://timbeek.com/,59,1,channel
D 드라마,D7_villain,악역 테마,Machine Madness,Eric Matyas (Soundimage.org),M3cV9hvK3oE,https://www.youtube.com/watch?v=M3cV9hvK3oE,Free with attribution,https://soundimage.org/,98,1,channel
D 드라마,D7_villain,악역 테마,邪神,MusMus,A2o3ZRvfF_E,https://www.youtube.com/watch?v=A2o3ZRvfF_E,Free with attribution (musmus.main.jp),https://musmus.main.jp/,103,2,channel
D 드라마,D7_villain,악역 테마,Epic-melodic Metal → Devil's Hymn (Title track for upcoming album 2018),Alexander Nakarada,dOZOsD_yccI,https://www.youtube.com/watch?v=dOZOsD_yccI,CC BY 4.0,https://www.creatorchords.com/,280,1,channel
D 드라마,D7_villain,악역 테마,Grunda The Other Witch,Visager,uQZnIk4INQI,https://www.youtube.com/watch?v=uQZnIk4INQI,CC BY 4.0,https://visager.bandcamp.com/,38,1,channel
D 드라마,D7_villain,악역 테마,Unwritten Return,Kevin MacLeod,sJQ98uKT-2E,https://www.youtube.com/watch?v=sJQ98uKT-2E,CC BY 4.0,https://incompetech.com/,309,2,incompetech
D 드라마,D7_villain,악역 테마,"Free Dark Fantasy Music ""Dark Ritual"" Theme For Chants and Ritualistic Ceremonies",Darren Curtis,NmQVfW4qUfA,https://www.youtube.com/watch?v=NmQVfW4qUfA,Free with attribution,https://www.darrencurtismusic.com/,213,2,channel
D 드라마,D7_villain,악역 테마,魔王交響曲 シンフォニア第1番,魔王魂 (森田交一),QWGUX7zbIAc,https://www.youtube.com/watch?v=QWGUX7zbIAc,Free with attribution (maou.audio terms),https://maou.audio/,290,2,channel
D 드라마,D7_villain,악역 테마,'Hour Of The Witch' 🎃 Dark Cinematic Folk,Scott Buckley,lTNopjF8Y2Y,https://www.youtube.com/watch?v=lTNopjF8Y2Y,CC BY 4.0,https://www.scottbuckley.com.au/,218,2,channel
D 드라마,D7_villain,악역 테마,Shadow of the Vampire by hitoshi /,Senses Circuit,A1_zLIpV0jY,https://www.youtube.com/watch?v=A1_zLIpV0jY,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,47,1,channel
D 드라마,D7_villain,악역 테마,Alexandr Zhelanov - Against evil (FREE TO USE),Alexandr Zhelanov,eVyimp79IoA,https://www.youtube.com/watch?v=eVyimp79IoA,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,38,1,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Cute fairy tale BGM “Gentle_Brew"" 15min.",PeriTune,dqmnRPvnuew,https://www.youtube.com/watch?v=dqmnRPvnuew,CC BY 4.0,https://peritune.com/,971,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,楽しい・わくわく・日常 by hitoshi /,Senses Circuit,j-TzqCVA9YI,https://www.youtube.com/watch?v=j-TzqCVA9YI,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,781,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Ogg Funny Music Pack Preview,Eric Matyas (Soundimage.org),LJPXXHdUxjI,https://www.youtube.com/watch?v=LJPXXHdUxjI,Free with attribution,https://soundimage.org/,469,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,'Reparateur' Quirky Indie Pop,Scott Buckley,EGxMBNCCRi4,https://www.youtube.com/watch?v=EGxMBNCCRi4,CC BY 4.0,https://www.scottbuckley.com.au/,327,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"""Happy Day!"" Fun and Playful Game Music",HeatleyBros,_whfJI_0bl0,https://www.youtube.com/watch?v=_whfJI_0bl0,Free with attribution,https://www.heatleybros.com/,311,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Wagon Wheel - Electronic,Kevin MacLeod,kfSoEMcp-EA,https://www.youtube.com/watch?v=kfSoEMcp-EA,CC BY 4.0,https://incompetech.com/,303,4,incompetech
D 드라마,D8_comic,코믹/유머/마스코트,はじめてのシンセ系曲作り - Kawaii Future Bass的な,ハヤシユウ,qqdg5Ml2dXk,https://www.youtube.com/watch?v=qqdg5Ml2dXk,Free (DOVA-SYNDROME license),https://dova-s.jp/,256,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Cannonball Quintet - Orchestra/Comedy,TeknoAXE,jfORHA8zte4,https://www.youtube.com/watch?v=jfORHA8zte4,CC BY 4.0,https://teknoaxe.com/,242,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Pirate Music - The Jolly Roger,Derek & Brandon Fiechter,_jqaPr8Vsf0,https://www.youtube.com/watch?v=_jqaPr8Vsf0,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,240,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Felt Cute, Might Delete Later - 14 - Revel in Disaster",Ben Burnes (Abstraction),qomjUAvyNHU,https://www.youtube.com/watch?v=qomjUAvyNHU,Free with attribution,https://abstractionmusic.com/,231,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Comedy → Bye, Bye Brain! (Royalty )",Alexander Nakarada,eAkkX4L3O7M,https://www.youtube.com/watch?v=eAkkX4L3O7M,CC BY 4.0,https://www.creatorchords.com/,222,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Curious Critters - Cute Game Music FL Studio,Matthew Pablo,FomHGnVYYPQ,https://www.youtube.com/watch?v=FomHGnVYYPQ,CC BY 3.0,https://matthewpablo.com/,217,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Fuckin Ukulele,Loyalty Freak Music / Komiku,vZlMDuDE-YE,https://www.youtube.com/watch?v=vZlMDuDE-YE,CC0,https://loyaltyfreakmusic.com/,208,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Free Lighthearted Comedy Theme ""Lunch is Soived""",Darren Curtis,Z1tkoIobrfw,https://www.youtube.com/watch?v=Z1tkoIobrfw,Free with attribution,https://www.darrencurtismusic.com/,186,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,street circus,DOVA-SYNDROME (official),DdCYkpTMshc,https://www.youtube.com/watch?v=DdCYkpTMshc,Free (DOVA-SYNDROME license),https://dova-s.jp/,176,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,公式・高音質 Arukas Load ほのぼのしたBGM,H/MIX GALLERY (秋山裕和),bttOZQEMwFk,https://www.youtube.com/watch?v=bttOZQEMwFk,Free with attribution (hmix.net terms),http://www.hmix.net/,139,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,PANICPUMPKIN No.249 ゆめぶくろちゃんす,PANICPUMPKIN (みそか),IjCvNed7VZ4,https://www.youtube.com/watch?v=IjCvNed7VZ4,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,134,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,Silly Duck - download,Tim Beek,6fqKgYmdBmw,https://www.youtube.com/watch?v=6fqKgYmdBmw,Free with attribution (timbeek.com),https://timbeek.com/,123,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,ショートBGM circus - 騒音のない世界,騒音のない世界 (Noiseless World),MDUcIrBcc7g,https://www.youtube.com/watch?v=MDUcIrBcc7g,Free with attribution,https://noiselessworld.net/,60,2,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Comical Halloween Orchestra Music ""Spook5""",PeriTune,ySANjE2HEfc,https://www.youtube.com/watch?v=ySANjE2HEfc,CC BY 4.0,https://peritune.com/,351,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,ループ -アコギ ボサノバ かわいいBGM by hitoshi /,Senses Circuit,v2sUcabnGZA,https://www.youtube.com/watch?v=v2sUcabnGZA,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,235,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Mischievous Monsters,Eric Matyas (Soundimage.org),J3-KwagCSdY,https://www.youtube.com/watch?v=J3-KwagCSdY,Free with attribution,https://soundimage.org/,164,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,'Special Ops' Orchestral Espionage Comedy,Scott Buckley,AbxN1UrVPkU,https://www.youtube.com/watch?v=AbxN1UrVPkU,CC BY 4.0,https://www.scottbuckley.com.au/,212,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"""Coastal Market!"" Happy Polka Game Music",HeatleyBros,VnCfuqLsrco,https://www.youtube.com/watch?v=VnCfuqLsrco,Free with attribution,https://www.heatleybros.com/,227,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Wagon Wheel,Kevin MacLeod,uoyIMlOyvH8,https://www.youtube.com/watch?v=uoyIMlOyvH8,CC BY 4.0,https://incompetech.com/,303,4,incompetech
D 드라마,D8_comic,코믹/유머/마스코트,Wacky Shenanigans - Piano/Comedy,TeknoAXE,l-_azw11lS4,https://www.youtube.com/watch?v=l-_azw11lS4,CC BY 4.0,https://teknoaxe.com/,225,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Spooky Circus Music - Carnival at Grimmloth,Derek & Brandon Fiechter,QP-N_yD12ps,https://www.youtube.com/watch?v=QP-N_yD12ps,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,222,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Felt Cute, Might Delete Later - 13 - Smokestacks",Ben Burnes (Abstraction),0yfbNkEXpGM,https://www.youtube.com/watch?v=0yfbNkEXpGM,Free with attribution,https://abstractionmusic.com/,180,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Circus Amigoville,Alexander Nakarada,uKW3AKe9vmc,https://www.youtube.com/watch?v=uKW3AKe9vmc,CC BY 4.0,https://www.creatorchords.com/,200,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,Caketown by Matthew Pablo Cute/Whimsy Video Game Music FL Studio 10,Matthew Pablo,c42K_V_fkug,https://www.youtube.com/watch?v=c42K_V_fkug,CC BY 3.0,https://matthewpablo.com/,170,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,Monplaisir Ukulele - Stay Quiet,Loyalty Freak Music / Komiku,KaFU076kamU,https://www.youtube.com/watch?v=KaFU076kamU,CC0,https://loyaltyfreakmusic.com/,134,4,channel
D 드라마,D8_comic,코믹/유머/마스코트,"Goofy Lighthearted Pizzicato ""Quirkasaurus""",Darren Curtis,WSaKYXG0ouI,https://www.youtube.com/watch?v=WSaKYXG0ouI,Free with attribution,https://www.darrencurtismusic.com/,135,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,Bouncy Bebop Blunder,DOVA-SYNDROME (official),BNjhrrFVsx4,https://www.youtube.com/watch?v=BNjhrrFVsx4,Free (DOVA-SYNDROME license),https://dova-s.jp/,169,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,かわいいオルゴールBGM 夢いっぱいの箱,H/MIX GALLERY (秋山裕和),HY2MlnJv9vk,https://www.youtube.com/watch?v=HY2MlnJv9vk,Free with attribution (hmix.net terms),http://www.hmix.net/,117,3,channel
D 드라마,D8_comic,코믹/유머/마스코트,PANICPUMPKIN No.143 もくもくもくねん,PANICPUMPKIN (みそか),oHrh_LEHIz8,https://www.youtube.com/watch?v=oHrh_LEHIz8,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,134,3,channel
